 Retained Bytes │ Retained % │ Dominator Tree
────────────────┼────────────┼──────────────────────
        7578212 ┊      9.62% ┊ poseidon_rust::poseidon_hash::h2f1bcb5a08e58353
            267 ┊      0.00% ┊       ⤷ core::array::<impl core::ops::index::Index<I> for [T; N]>::index::hfc3aeea6b8bd7481
            262 ┊      0.00% ┊       ⤷ <core::ops::range::Range<usize> as core::slice::index::SliceIndex<[T]>>::index_mut::h2ee1ac2b68146533
            251 ┊      0.00% ┊       ⤷ core::iter::adapters::zip::TrustedRandomAccessNoCoerce::size::h7a2109fc7b61a691
            236 ┊      0.00% ┊       ⤷ core::slice::<impl [T]>::chunks::hf9616dd37b844dc8
            228 ┊      0.00% ┊       ⤷ core::slice::<impl [T]>::iter_mut::h6d5e90e506d880a5
            199 ┊      0.00% ┊       ⤷ core::slice::<impl [T]>::copy_from_slice::hf917af998d6f7fc4
            164 ┊      0.00% ┊       ⤷ core::array::<impl core::ops::index::IndexMut<I> for [T; N]>::index_mut::ha5c44e02abba8b20
            129 ┊      0.00% ┊       ⤷ <I as core::iter::traits::collect::IntoIterator>::into_iter::h36ed2ba45bdd262f
            125 ┊      0.00% ┊       ⤷ <I as core::iter::traits::collect::IntoIterator>::into_iter::h452de538f5057302
            121 ┊      0.00% ┊       ⤷ core::slice::iter::<impl core::iter::traits::collect::IntoIterator for &[T]>::into_iter::h21fbdc7365830d32
             99 ┊      0.00% ┊       ⤷ core::slice::raw::from_raw_parts::ha0ff31fd49307b9e
             67 ┊      0.00% ┊       ⤷ <core::slice::iter::IterMut<T> as core::iter::traits::iterator::Iterator>::__iterator_get_unchecked::h3c98b0888d4c7b80
             65 ┊      0.00% ┊       ⤷ core::iter::traits::iterator::Iterator::enumerate::h2460dc3f1718325c
             65 ┊      0.00% ┊       ⤷ core::iter::traits::iterator::Iterator::enumerate::hfa1a6225ae1f9772
             55 ┊      0.00% ┊       ⤷ <I as core::iter::traits::collect::IntoIterator>::into_iter::h25786e5180119aa2
             55 ┊      0.00% ┊       ⤷ <I as core::iter::traits::collect::IntoIterator>::into_iter::hc205b69264bd6911
          17479 ┊      0.02% ┊   ⤷ <blake_hash::Blake512 as digest::FixedOutput>::fixed_result::hede566a0c7df2078
           4312 ┊      0.01% ┊       ⤷ generic_array::impls::<impl core::default::Default for generic_array::GenericArray<T,N>>::default::hd36dccb4cb83b95c
           1333 ┊      0.00% ┊       ⤷ block_buffer::BlockBuffer<BlockSize>::input::h1dfaaa85bf88af9e
           1333 ┊      0.00% ┊       ⤷ block_buffer::BlockBuffer<BlockSize>::input::h6d8e0432d11b894d
           1322 ┊      0.00% ┊       ⤷ block_buffer::BlockBuffer<BlockSize>::input::h707df7c3d615b2be
           1322 ┊      0.00% ┊       ⤷ block_buffer::BlockBuffer<BlockSize>::input::ha2c98d3f282838c7
           1090 ┊      0.00% ┊       ⤷ core::iter::traits::iterator::Iterator::zip::hb57ccf017fd677c9
            869 ┊      0.00% ┊       ⤷ <core::iter::adapters::zip::Zip<A,B> as core::iter::traits::iterator::Iterator>::next::hdd1c231ba0ed3780
            774 ┊      0.00% ┊       ⤷ core::slice::<impl [T]>::split_at::h1a8422ec1abfa378
            458 ┊      0.00% ┊       ⤷ <byteorder::BigEndian as byteorder::ByteOrder>::write_u64::ha919044f922692ca
            308 ┊      0.00% ┊       ⤷ core::array::<impl core::ops::index::Index<I> for [T; N]>::index::h0fb02553d5e8947e
            272 ┊      0.00% ┊       ⤷ core::array::<impl core::ops::index::Index<I> for [T; N]>::index::h3580b5d4ca226fbf
            236 ┊      0.00% ┊       ⤷ core::slice::<impl [T]>::chunks_mut::heab854852ff20cfb
            199 ┊      0.00% ┊       ⤷ core::slice::<impl [T]>::copy_from_slice::hfece45e84d4537ae
            129 ┊      0.00% ┊       ⤷ <I as core::iter::traits::collect::IntoIterator>::into_iter::h7373f23baa9e2f8f
             43 ┊      0.00% ┊       ⤷ block_buffer::BlockBuffer<BlockSize>::position::hdcec971edb6f5ec0
           2632 ┊      0.00% ┊   ⤷ <blake_hash::Blake512 as core::default::Default>::default::h6d05e356b3fcaee5
           1742 ┊      0.00% ┊       ⤷ <block_buffer::BlockBuffer<BlockSize> as core::default::Default>::default::h7cd539493d09de0f
           1666 ┊      0.00% ┊   ⤷ <blake_hash::Blake512 as digest::Input>::input::h02d366daf775af19
           1422 ┊      0.00% ┊       ⤷ block_buffer::BlockBuffer<BlockSize>::input::h3075f91acd2c1d57
             75 ┊      0.00% ┊       ⤷ <&T as core::convert::AsRef<U>>::as_ref::h4182289f17f60517
           1385 ┊      0.00% ┊   ⤷ core::intrinsics::copy_nonoverlapping::precondition_check::h3309ba2a98176ed0
            337 ┊      0.00% ┊       ⤷ core::ub_checks::maybe_is_nonoverlapping::runtime::h11fe6db2682c785e
            535 ┊      0.00% ┊   ⤷ core::slice::raw::from_raw_parts::precondition_check::h436d25a95cbb71a2
            535 ┊      0.00% ┊   ⤷ core::slice::raw::from_raw_parts_mut::precondition_check::h7cc4fcdd291d9dde
            389 ┊      0.00% ┊   ⤷ core::intrinsics::write_bytes::precondition_check::hff51f686e10db096
            354 ┊      0.00% ┊   ⤷ blake_hash::Compressor512::increase_count::h54a9e8786d19ddf6
            260 ┊      0.00% ┊   ⤷ core::ptr::non_null::NonNull<T>::offset_from_unsigned::h22ac5c92b978bca0
            116 ┊      0.00% ┊       ⤷ core::ptr::const_ptr::<impl *const T>::offset_from_unsigned::precondition_check::h323c29a8808018ac
            251 ┊      0.00% ┊   ⤷ core::iter::adapters::zip::TrustedRandomAccessNoCoerce::size::h206beda977fb4931
            168 ┊      0.00% ┊       ⤷ <core::slice::iter::Iter<T> as core::iter::traits::iterator::Iterator>::size_hint::h126fb279d950f01a
            228 ┊      0.00% ┊   ⤷ core::slice::<impl [T]>::iter::h4b3612bbf8e1cc92
            121 ┊      0.00% ┊       ⤷ core::slice::iter::Iter<T>::new::ha5697a6b96ae0daa
            217 ┊      0.00% ┊   ⤷ core::slice::<impl [T]>::iter_mut::h36b20919f74b39f2
            110 ┊      0.00% ┊       ⤷ core::slice::iter::IterMut<T>::new::hc45308984358afb9
            129 ┊      0.00% ┊   ⤷ block_buffer::BlockBuffer<BlockSize>::remaining::hbc55a75cf9179d7d
            116 ┊      0.00% ┊   ⤷ core::num::<impl usize>::unchecked_sub::precondition_check::ha1536c206d05823e
            108 ┊      0.00% ┊   ⤷ <typenum::uint::UInt<U,B> as typenum::marker_traits::Unsigned>::to_usize::hcf25f36ca80dbe7b
             99 ┊      0.00% ┊   ⤷ core::slice::raw::from_raw_parts_mut::h3373972009412e82
             70 ┊      0.00% ┊   ⤷ block_buffer::BlockBuffer<BlockSize>::size::ha4f98f76bbdc8a73
             67 ┊      0.00% ┊   ⤷ <core::slice::iter::Iter<T> as core::iter::traits::iterator::Iterator>::__iterator_get_unchecked::h12468535718f486a
             65 ┊      0.00% ┊   ⤷ core::iter::traits::iterator::Iterator::enumerate::h1f390b4e8274e772
             47 ┊      0.00% ┊   ⤷ core::ptr::write::h04ba40bbebece164
          51022 ┊      0.06% ┊ <ark_ff::fields::models::fp::Fp<P,_> as core::ops::arith::MulAssign<&ark_ff::fields::models::fp::Fp<P,_>>>::mul_assign::h5d56e1a48d530a67
          50945 ┊      0.06% ┊   ⤷ <ark_ff::fields::models::fp::montgomery_backend::MontBackend<T,_> as ark_ff::fields::models::fp::FpConfig<_>>::mul_assign::h9b6f9b8ec97baecb
          46701 ┊      0.06% ┊ core::str::<impl str>::parse::h8c9f5d4323033270
          46622 ┊      0.06% ┊   ⤷ <railgun_rs::railgun::address::RailgunAddress as core::str::traits::FromStr>::from_str::h1be74948b6a46654
          25317 ┊      0.03% ┊       ⤷ bech32::decode::h14209fc69563e645
           4412 ┊      0.01% ┊       ⤷ railgun_rs::railgun::address::decode_network_id::h569d3a7cc1b87b5e
           3205 ┊      0.00% ┊       ⤷ core::num::<impl u8>::from_str_radix::hff7503a19409f802
           2757 ┊      0.00% ┊       ⤷ core::cmp::PartialEq::ne::h78042ac91936f1f1
           2397 ┊      0.00% ┊       ⤷ railgun_rs::crypto::keys::HexKey::from_hex::h8db273cdfdd0ea76
           2099 ┊      0.00% ┊       ⤷ <T as alloc::string::ToString>::to_string::h52dad7f0d9cdc88b
            435 ┊      0.00% ┊       ⤷ <core::result::Result<T,E> as core::ops::try_trait::Try>::branch::h156e9868d149821f
            435 ┊      0.00% ┊       ⤷ <core::result::Result<T,E> as core::ops::try_trait::Try>::branch::h3da10e23159683ff
            417 ┊      0.00% ┊       ⤷ <core::result::Result<T,E> as core::ops::try_trait::Try>::branch::h51fd0061e07feac9
            328 ┊      0.00% ┊       ⤷ <core::result::Result<T,E> as core::ops::try_trait::Try>::branch::h2d94c3bce9b224b6
            299 ┊      0.00% ┊       ⤷ <core::result::Result<T,F> as core::ops::try_trait::FromResidual<core::result::Result<core::convert::Infallible,E>>>::from_residual::hd824193019ae9aa4
            275 ┊      0.00% ┊       ⤷ <core::result::Result<T,F> as core::ops::try_trait::FromResidual<core::result::Result<core::convert::Infallible,E>>>::from_residual::h62524590f24ec40b
            238 ┊      0.00% ┊       ⤷ <core::result::Result<T,F> as core::ops::try_trait::FromResidual<core::result::Result<core::convert::Infallible,E>>>::from_residual::hf775a1514bac8bf4
            227 ┊      0.00% ┊       ⤷ <core::result::Result<T,F> as core::ops::try_trait::FromResidual<core::result::Result<core::convert::Infallible,E>>>::from_residual::hd4016b9bb73735bf
            204 ┊      0.00% ┊       ⤷ <core::result::Result<T,E> as core::ops::try_trait::Try>::branch::h1a996096b8d4ca68
          46399 ┊      0.06% ┊ <ark_ff::fields::models::fp::Fp<P,_> as ark_ff::fields::Field>::square_in_place::h68e6f42f780cb3a9
          46329 ┊      0.06% ┊   ⤷ <ark_ff::fields::models::fp::montgomery_backend::MontBackend<T,_> as ark_ff::fields::models::fp::FpConfig<_>>::square_in_place::h4cb5b04760fa81a6
            572 ┊      0.00% ┊       ⤷ <T as core::convert::TryInto<U>>::try_into::h37256bc436e16446
            475 ┊      0.00% ┊       ⤷ core::array::<impl core::ops::index::Index<I> for [T; N]>::index::hc6eedf18a84ac5a7
          45431 ┊      0.06% ┊ curve25519_dalek::scalar::Scalar::from_bytes_mod_order::h879c331099613fbb
          44647 ┊      0.06% ┊   ⤷ curve25519_dalek::scalar::Scalar::reduce::h3d10141877a465c8
           2556 ┊      0.00% ┊       ⤷ curve25519_dalek::scalar::Scalar::unpack::h632781156ecac919
            113 ┊      0.00% ┊   ⤷ core::panicking::assert_failed::h1a46bc3ea0100a1b
          44796 ┊      0.06% ┊ <core::marker::PhantomData<T> as serde_core::de::DeserializeSeed>::deserialize::h0295b1ec685c317b
          44726 ┊      0.06% ┊   ⤷ serde_core::de::impls::<impl serde_core::de::Deserialize for alloc::collections::btree::map::BTreeMap<K,V>>::deserialize::hae12bcc2a10f74bd
          44656 ┊      0.06% ┊       ⤷ <&mut serde_json::de::Deserializer<R> as serde_core::de::Deserializer>::deserialize_map::hd7e39324a103a61c
          33489 ┊      0.04% ┊ railgun_rs::railgun::transaction::transaction_builder::TransactionBuilder::set_unshield::hdc5718c76ab3ff44
          29722 ┊      0.04% ┊   ⤷ alloc::collections::btree::map::BTreeMap<K,V,A>::insert::h7f40de80262e80f8
          20848 ┊      0.03% ┊       ⤷ alloc::collections::btree::map::entry::VacantEntry<K,V,A>::insert::h0c1c9b2651ee9724
           8006 ┊      0.01% ┊       ⤷ alloc::collections::btree::map::BTreeMap<K,V,A>::entry::h3c46e04f09393a94
            331 ┊      0.00% ┊       ⤷ alloc::collections::btree::node::Handle<alloc::collections::btree::node::NodeRef<alloc::collections::btree::node::marker::Mut,K,V,NodeType>,alloc::collections::btree::node::marker::KV>::kv_mut::h7756534b747abc05
            147 ┊      0.00% ┊   ⤷ core::ptr::drop_in_place<core::option::Option<railgun_rs::railgun::transaction::transaction_builder::UnshieldData>>::he2cb4e2cddb2efbf
            127 ┊      0.00% ┊   ⤷ core::option::Option<T>::is_some::h3aa5ae689a3a22e2
            107 ┊      0.00% ┊   ⤷ railgun_rs::railgun::transaction::transaction_builder::TransactionBuilder::set_unshield::{{closure}}::h0cb479f29360d014
          31251 ┊      0.04% ┊ alloc::collections::btree::map::BTreeMap<K,V,A>::insert::h3b68d3b5a450eb17
          24417 ┊      0.03% ┊   ⤷ alloc::collections::btree::map::entry::VacantEntry<K,V,A>::insert::h879d2d8cdbfb54c0
          24029 ┊      0.03% ┊       ⤷ alloc::collections::btree::map::entry::VacantEntry<K,V,A>::insert_entry::h2fe66600c69b0efe
            192 ┊      0.00% ┊       ⤷ alloc::collections::btree::node::Handle<alloc::collections::btree::node::NodeRef<alloc::collections::btree::node::marker::Mut,K,V,NodeType>,alloc::collections::btree::node::marker::KV>::into_val_mut::hc6b741c1bfe4d8a7
           5760 ┊      0.01% ┊   ⤷ alloc::collections::btree::map::BTreeMap<K,V,A>::entry::hdd9023c8a3a525a5
           3311 ┊      0.00% ┊       ⤷ alloc::collections::btree::search::<impl alloc::collections::btree::node::NodeRef<BorrowType,K,V,alloc::collections::btree::node::marker::LeafOrInternal>>::search_tree::h63f4217d1ce20629
            330 ┊      0.00% ┊   ⤷ alloc::collections::btree::node::Handle<alloc::collections::btree::node::NodeRef<alloc::collections::btree::node::marker::Mut,K,V,NodeType>,alloc::collections::btree::node::marker::KV>::kv_mut::h97af0ab5a6ed6be0
          30510 ┊      0.04% ┊ railgun_rs::railgun::provider::RailgunProvider::state::hb4d36962e7d4864e
          30235 ┊      0.04% ┊   ⤷ railgun_rs::railgun::indexer::utxo_indexer::UtxoIndexer::state::h2a81e5a4c94c16e1
          28795 ┊      0.04% ┊       ⤷ core::iter::traits::iterator::Iterator::collect::h7eb52fc82e81349b
            868 ┊      0.00% ┊       ⤷ alloc::collections::btree::map::BTreeMap<K,V,A>::iter::hc9a41e7a99c42d1a
            182 ┊      0.00% ┊       ⤷ core::iter::traits::iterator::Iterator::map::h9554bab9e7c617a8
          27655 ┊      0.04% ┊ aes::soft::fixslice::aes256_encrypt::h5a10d159218f8daf
           5670 ┊      0.01% ┊   ⤷ aes::soft::fixslice::inv_bitslice::h744bbfb99ae4c6a7
             49 ┊      0.00% ┊       ⤷ core::num::<impl u32>::to_le_bytes::h21d4cc9ed84fed37
           5086 ┊      0.01% ┊   ⤷ aes::soft::fixslice::mix_columns_1::haa71698279b76f75
           5070 ┊      0.01% ┊   ⤷ aes::soft::fixslice::mix_columns_3::hd9e2722e108b17c9
           3846 ┊      0.00% ┊   ⤷ aes::soft::fixslice::mix_columns_2::hf5b1c1280d918b13
           2571 ┊      0.00% ┊   ⤷ aes::soft::fixslice::mix_columns_0::heb512213a78d5c55
           2389 ┊      0.00% ┊   ⤷ aes::soft::fixslice::add_round_key::h4227ef872eb95dce
            997 ┊      0.00% ┊       ⤷ core::iter::traits::iterator::Iterator::zip::h0339b381d6921660
            469 ┊      0.00% ┊       ⤷ <core::iter::adapters::zip::Zip<A,B> as core::iter::traits::iterator::Iterator>::next::hfe8c62c143628488
            125 ┊      0.00% ┊       ⤷ <I as core::iter::traits::collect::IntoIterator>::into_iter::he9bf42f38ecebf5e
             68 ┊      0.00% ┊       ⤷ <u32 as core::ops::bit::BitXorAssign<&u32>>::bitxor_assign::ha2b0dfd00afe8ad1
            328 ┊      0.00% ┊   ⤷ core::array::<impl core::ops::index::Index<I> for [T; N]>::index::h7db0cdce3b265415
            190 ┊      0.00% ┊       ⤷ <core::ops::range::RangeFrom<usize> as core::slice::index::SliceIndex<[T]>>::index::h9897df13caf5bdee
            319 ┊      0.00% ┊   ⤷ core::array::<impl core::ops::index::Index<I> for [T; N]>::index::h93395b0f6a7514d6
            272 ┊      0.00% ┊   ⤷ core::array::<impl core::ops::index::Index<I> for [T; N]>::index::h32c9d507009a6a10
             95 ┊      0.00% ┊   ⤷ core::array::<impl core::default::Default for [T; 8]>::default::hdc0452478b3cfe7c
          26615 ┊      0.03% ┊ alloc::collections::btree::map::entry::VacantEntry<K,V,A>::insert::hf17886515f0b4de2
          26457 ┊      0.03% ┊   ⤷ alloc::collections::btree::map::entry::VacantEntry<K,V,A>::insert_entry::h9e414301e6ff15c1
          23493 ┊      0.03% ┊       ⤷ alloc::collections::btree::node::Handle<alloc::collections::btree::node::NodeRef<alloc::collections::btree::node::marker::Mut,K,V,alloc::collections::btree::node::marker::Leaf>,alloc::collections::btree::node::marker::Edge>::insert_recursing::h41037499f84656a1
           1377 ┊      0.00% ┊       ⤷ alloc::collections::btree::node::NodeRef<alloc::collections::btree::node::marker::Mut,K,V,alloc::collections::btree::node::marker::Leaf>::push_with_handle::h1f0c9c9a4771f3d4
            726 ┊      0.00% ┊       ⤷ alloc::collections::btree::node::LeafNode<K,V>::new::hea6637a98daaa61d
            100 ┊      0.00% ┊       ⤷ alloc::collections::btree::node::NodeRef<alloc::collections::btree::node::marker::Owned,K,V,alloc::collections::btree::node::marker::Leaf>::new_leaf::h67af0cea5854edc2
          26271 ┊      0.03% ┊ serde_wasm_bindgen::static_str_to_js::hd29466486ea92805
          26167 ┊      0.03% ┊   ⤷ std::thread::local::LocalKey<T>::with::ha7ab28066a181cfa
          26000 ┊      0.03% ┊       ⤷ std::thread::local::LocalKey<T>::try_with::hf1ea2b93fd24ac60
          26162 ┊      0.03% ┊ <&curve25519_dalek::backend::serial::u32::field::FieldElement2625 as core::ops::arith::Mul>::mul::he700c6a1f4d4ed15
          26013 ┊      0.03% ┊ railgun_rs::railgun::provider::_::<impl serde_core::ser::Serialize for railgun_rs::railgun::provider::RailgunProviderState>::serialize::hdc4e848664e93ea0
          25230 ┊      0.03% ┊   ⤷ <serde_json::ser::Compound<W,F> as serde_core::ser::SerializeStruct>::serialize_field::h4c49327c98975755
          25131 ┊      0.03% ┊       ⤷ serde_core::ser::SerializeMap::serialize_entry::h3193a2e7604cffe9
          25866 ┊      0.03% ┊ railgun_rs::crypto::keys::ViewingKey::public_key::h232177f9c7735c26
